account_id,label,segment,region,released,abstained,blocked,outcome,correct,route,route_codes,confidence,margin,path,verification_passed,verification_attempts,unsupported_numeric_claims,cited_documents,citation_precision,wrong_account_citations,post_cutoff_citations,counterevidence,driver_overlap,conflict_triggered,tot_ran,retrieval_retried,latency_ms,prompt_tokens,completion_tokens,model_calls,errors
ACC-1023,Churned,Enterprise,EMEA,True,False,False,Churned,True,amber,confidence_below_green,0.820813,0.54875,fast,True,1,0,12,1.0,0,0,0,0.5,False,False,False,187.0,0,0,0,0
ACC-1025,Renewed,Enterprise,NA,False,True,False,,,red,unresolved_conflict,0.0,0.0,abstained,True,0,0,0,,0,0,0,0.0,True,True,True,370.7,0,0,0,0
ACC-1026,Expanded,Strategic,EMEA,True,False,False,Expanded,True,red,confidence_below_amber,0.638544,0.188698,fast,True,1,0,12,1.0,0,0,0,0.5,False,False,True,338.2,0,0,0,0
ACC-1027,Expanded,Strategic,EMEA,True,False,False,Expanded,True,amber,confidence_below_green;stale_sources,0.704794,0.188698,fast,True,1,0,13,1.0,0,0,0,0.3333333333333333,False,False,False,195.9,0,0,0,0
ACC-1028,Renewed,Strategic,NA,False,True,False,,,red,unresolved_conflict;high_value_account,0.0,0.0,abstained,True,0,0,0,,0,0,0,0.0,True,True,False,171.0,0,0,0,0
ACC-1029,Churned,Strategic,NA,True,False,False,Churned,True,red,high_value_adverse,0.861454,0.636296,tree_of_thought,True,1,0,3,1.0,0,0,0,0.5,True,True,False,214.9,0,0,0,0
ACC-1030,Contracted,Strategic,NA,True,False,False,Contracted,True,red,high_value_adverse,0.906072,0.79235,tree_of_thought,True,1,0,2,1.0,0,0,0,0.5,True,True,False,182.4,0,0,0,0
ACC-1031,Expanded,Enterprise,NA,False,True,False,,,red,unresolved_conflict,0.0,0.0,abstained,True,0,0,0,,0,0,0,0.0,True,True,True,224.6,0,0,0,0
ACC-1032,Contracted,Mid-Market,LATAM,False,True,False,,,red,unresolved_conflict,0.0,0.0,abstained,True,0,0,0,,0,0,0,0.0,True,True,False,172.0,0,0,0,0
ACC-1033,Renewed,Enterprise,EMEA,False,True,False,,,red,unresolved_conflict,0.0,0.0,abstained,True,0,0,0,,0,0,0,0.0,True,True,False,179.0,0,0,0,0
ACC-1035,Renewed,Enterprise,NA,True,False,False,Renewed,True,red,confidence_below_amber,0.614947,0.360562,fast,True,1,0,14,1.0,0,0,1,0.5,False,False,False,161.5,0,0,0,0
ACC-1036,Renewed,Mid-Market,NA,False,True,False,,,red,unresolved_conflict,0.0,0.0,abstained,True,0,0,0,,0,0,0,0.0,True,True,False,208.0,0,0,0,0
ACC-1037,Renewed,Enterprise,LATAM,False,True,False,,,red,critical_coverage_missing,0.0,0.0,abstained,True,0,0,0,,0,0,0,0.0,False,False,False,142.8,0,0,0,0
ACC-1038,Renewed,Enterprise,APAC,True,False,False,Renewed,True,red,confidence_below_amber,0.69,0.56568,tree_of_thought,True,1,0,3,1.0,0,0,2,0.5,True,True,False,186.7,0,0,0,0
ACC-1040,Churned,Mid-Market,NA,True,False,False,Churned,True,amber,confidence_below_green,0.812565,0.525186,fast,True,1,0,12,1.0,0,0,0,0.3333333333333333,False,False,False,173.6,0,0,0,0
ACC-1041,Renewed,Enterprise,EMEA,True,False,False,Renewed,True,amber,confidence_below_green;stale_sources,0.800726,0.917109,fast,True,1,0,14,1.0,0,0,1,0.3333333333333333,False,False,False,139.9,0,0,0,0
ACC-1043,Expanded,Strategic,EMEA,False,True,False,,,red,unresolved_conflict;high_value_account,0.0,0.0,abstained,True,0,0,0,,0,0,0,0.0,True,True,False,401.6,0,0,0,0
ACC-1044,Expanded,Mid-Market,NA,True,False,False,Expanded,True,red,confidence_below_amber,0.554794,0.188698,fast,True,1,0,13,1.0,0,0,1,0.3333333333333333,False,False,False,210.6,0,0,0,0
ACC-1046,Churned,Enterprise,NA,True,False,False,Churned,True,green,,0.875219,0.704198,tree_of_thought,True,1,0,3,1.0,0,0,0,0.5,True,True,False,243.2,0,0,0,0
ACC-1047,Renewed,Enterprise,NA,True,False,False,Renewed,True,red,confidence_below_amber,0.699743,0.602836,fast,True,1,0,12,1.0,0,0,1,0.3333333333333333,False,False,False,371.8,0,0,0,0
ACC-1048,Contracted,Mid-Market,NA,True,False,False,Renewed,False,red,confidence_below_amber,0.605696,0.118162,fast,True,1,0,11,1.0,0,0,0,0.3333333333333333,False,False,False,223.7,0,0,0,0
ACC-1051,Renewed,Enterprise,EMEA,False,True,False,,,red,unresolved_conflict,0.0,0.0,abstained,True,0,0,0,,0,0,0,0.0,True,True,False,196.4,0,0,0,0
ACC-1052,Expanded,Mid-Market,EMEA,True,False,False,Expanded,True,red,confidence_below_amber,0.638544,0.188698,fast,True,1,0,10,1.0,0,0,0,0.3333333333333333,False,False,True,355.7,0,0,0,0
ACC-1054,Expanded,Enterprise,NA,False,True,False,,,red,unresolved_conflict,0.0,0.0,abstained,True,0,0,0,,0,0,0,0.0,True,True,False,259.7,0,0,0,0
ACC-1055,Renewed,Enterprise,NA,True,False,False,Renewed,True,amber,stale_sources,0.854643,0.797049,tree_of_thought,True,1,0,3,1.0,0,0,0,0.5,True,True,False,214.3,0,0,0,0
ACC-1056,Expanded,Mid-Market,EMEA,True,False,False,Expanded,True,red,confidence_below_amber,0.638544,0.188698,fast,True,1,0,10,1.0,0,0,0,0.16666666666666666,False,False,True,257.9,0,0,0,0
ACC-1058,Churned,Mid-Market,APAC,True,False,False,Churned,True,amber,confidence_below_green;stale_sources,0.84633,0.593086,fast,True,1,0,14,1.0,0,0,0,0.5,False,False,False,170.7,0,0,0,0
ACC-1059,Expanded,Mid-Market,NA,True,False,False,Expanded,True,red,confidence_below_amber,0.681461,0.12203,fast,True,1,0,13,1.0,0,0,0,0.16666666666666666,False,False,False,187.3,0,0,0,0
ACC-1060,Contracted,Enterprise,LATAM,True,False,False,Churned,False,red,confidence_below_amber,0.576285,0.179101,tree_of_thought,True,1,0,2,1.0,0,0,2,0.6666666666666666,True,True,False,177.6,0,0,0,0
ACC-1062,Expanded,Strategic,APAC,True,False,False,Expanded,True,red,confidence_below_amber,0.544794,0.188698,fast,True,1,0,10,1.0,0,0,1,0.16666666666666666,False,False,False,158.7,0,0,0,0
ACC-1063,Renewed,Mid-Market,NA,True,False,False,Renewed,True,amber,stale_sources,0.92245,0.810572,fast,True,1,0,13,1.0,0,0,0,0.5,False,False,False,125.4,0,0,0,0
ACC-1064,Renewed,Mid-Market,EMEA,True,False,False,Renewed,True,red,confidence_below_amber,0.69,0.804097,tree_of_thought,True,1,0,3,1.0,0,0,4,0.5,True,True,False,168.7,0,0,0,0
ACC-1065,Renewed,Mid-Market,EMEA,True,False,False,Renewed,True,red,confidence_below_amber,0.638924,0.45764,fast,True,1,0,12,1.0,0,0,1,0.3333333333333333,False,False,False,159.3,0,0,0,0
ACC-1067,Expanded,Strategic,NA,False,True,False,,,red,unresolved_conflict;high_value_account,0.0,0.0,abstained,True,0,0,0,,0,0,0,0.0,True,True,False,215.7,0,0,0,0
ACC-1068,Renewed,Enterprise,NA,True,False,False,Renewed,True,amber,confidence_below_green;stale_sources,0.800726,0.917109,fast,True,1,0,14,1.0,0,0,1,0.5,False,False,False,166.9,0,0,0,0
ACC-1070,Contracted,Strategic,LATAM,True,False,False,Churned,False,red,high_value_adverse,0.732239,0.295684,fast,True,1,0,12,1.0,0,0,0,0.5,False,False,False,165.9,0,0,0,0
ACC-1071,Expanded,Enterprise,NA,False,True,False,,,red,unresolved_conflict,0.0,0.0,abstained,True,0,0,0,,0,0,0,0.0,True,True,False,228.9,0,0,0,0
ACC-1072,Renewed,Strategic,NA,True,False,False,Renewed,True,red,confidence_below_amber,0.542671,0.236016,fast,True,1,0,12,1.0,0,0,1,0.3333333333333333,False,False,False,241.1,0,0,0,0
ACC-1075,Churned,Enterprise,APAC,True,False,False,Churned,True,amber,confidence_below_green,0.825898,0.691852,fast,True,1,0,11,1.0,0,0,0,0.5,False,False,False,168.1,0,0,0,0
ACC-1076,Renewed,Mid-Market,LATAM,True,False,False,Renewed,True,red,confidence_below_amber,0.592248,0.29571,fast,True,1,0,13,1.0,0,0,1,0.3333333333333333,False,False,False,195.1,0,0,0,0
ACC-1077,Renewed,Enterprise,EMEA,False,True,False,,,red,unresolved_conflict,0.0,0.0,abstained,True,0,0,0,,0,0,0,0.0,True,True,False,213.3,0,0,0,0
ACC-1078,Renewed,Enterprise,EMEA,False,True,False,,,red,unresolved_conflict,0.0,0.0,abstained,True,0,0,0,,0,0,0,0.0,True,True,False,200.3,0,0,0,0
ACC-1079,Renewed,Enterprise,NA,True,False,False,Renewed,True,amber,confidence_below_green;stale_sources,0.81875,0.942858,fast,True,1,0,12,1.0,0,0,1,0.3333333333333333,False,False,False,162.4,0,0,0,0
ACC-1080,Churned,Mid-Market,NA,True,False,False,Churned,True,amber,confidence_below_green,0.826129,0.56394,tree_of_thought,True,1,0,2,1.0,0,0,0,0.5,True,True,False,231.8,0,0,0,0
ACC-1081,Renewed,Mid-Market,NA,False,True,False,,,red,unresolved_conflict,0.0,0.0,abstained,True,0,0,0,,0,0,0,0.0,True,True,False,179.8,0,0,0,0
ACC-1082,Renewed,Enterprise,NA,True,False,False,Renewed,True,red,confidence_below_amber,0.69,0.942858,tree_of_thought,True,1,0,3,1.0,0,0,2,0.3333333333333333,True,True,False,151.1,0,0,0,0
ACC-1083,Renewed,Enterprise,NA,True,False,False,Renewed,True,amber,confidence_below_green;stale_sources,0.807001,0.928896,fast,True,1,0,15,1.0,0,0,1,0.5,False,False,False,130.5,0,0,0,0
ACC-1084,Renewed,Enterprise,EMEA,False,True,False,,,red,unresolved_conflict,0.0,0.0,abstained,True,0,0,0,,0,0,0,0.0,True,True,False,149.6,0,0,0,0
ACC-1085,Renewed,Mid-Market,APAC,True,False,False,Renewed,True,amber,confidence_below_green;retrieval_gap;stale_sources,0.84,0.693866,fast,True,1,0,10,1.0,0,0,0,0.3333333333333333,False,False,True,238.3,0,0,0,0
ACC-1087,Expanded,Strategic,NA,False,True,False,,,red,unresolved_conflict;high_value_account,0.0,0.0,abstained,True,0,0,0,,0,0,0,0.0,True,True,False,135.4,0,0,0,0
ACC-1088,Renewed,Enterprise,EMEA,True,False,False,Renewed,True,red,confidence_below_amber,0.69,0.797049,tree_of_thought,True,1,0,3,1.0,0,0,2,0.5,True,True,False,169.7,0,0,0,0
ACC-1089,Contracted,Enterprise,EMEA,False,True,False,,,red,unresolved_conflict,0.0,0.0,abstained,True,0,0,0,,0,0,0,0.0,True,True,False,175.1,0,0,0,0
ACC-1090,Renewed,Enterprise,LATAM,True,False,False,Renewed,True,red,confidence_below_amber,0.600753,0.320008,fast,True,1,0,13,1.0,0,0,1,0.16666666666666666,False,False,False,185.7,0,0,0,0
ACC-1091,Expanded,Mid-Market,APAC,True,False,False,Expanded,True,amber,confidence_below_green;stale_sources,0.704794,0.188698,fast,True,1,0,11,1.0,0,0,0,0.3333333333333333,False,False,False,149.7,0,0,0,0
ACC-1093,Expanded,Mid-Market,LATAM,True,False,False,Expanded,True,red,confidence_below_amber,0.681461,0.12203,fast,True,1,0,14,1.0,0,0,0,0.3333333333333333,False,False,False,138.3,0,0,0,0
ACC-1094,Renewed,Enterprise,NA,False,True,False,,,red,unresolved_conflict,0.0,0.0,abstained,True,0,0,0,,0,0,0,0.0,True,True,True,215.6,0,0,0,0
ACC-1095,Churned,Enterprise,NA,True,False,False,Churned,True,green,,0.851454,0.636296,tree_of_thought,True,1,0,3,1.0,0,0,0,0.5,True,True,False,181.4,0,0,0,0
ACC-1096,Churned,Strategic,EMEA,True,False,False,Churned,True,red,high_value_adverse,0.83633,0.593086,fast,True,1,0,12,1.0,0,0,0,0.5,False,False,False,190.4,0,0,0,0
ACC-1097,Renewed,Enterprise,EMEA,False,True,False,,,red,unresolved_conflict,0.0,0.0,abstained,True,0,0,0,,0,0,0,0.0,True,True,False,178.6,0,0,0,0
ACC-1098,Renewed,Enterprise,APAC,False,True,False,,,red,unresolved_conflict,0.0,0.0,abstained,True,0,0,0,,0,0,0,0.0,True,True,False,153.7,0,0,0,0
ACC-1100,Renewed,Enterprise,NA,True,False,False,Renewed,True,red,confidence_below_amber,0.699743,0.602836,fast,True,1,0,12,1.0,0,0,1,0.3333333333333333,False,False,False,142.1,0,0,0,0
ACC-1102,Contracted,Enterprise,EMEA,True,False,False,Contracted,True,red,confidence_below_amber,0.616884,0.22324,tree_of_thought,True,1,0,3,1.0,0,0,3,0.6666666666666666,True,True,False,162.1,0,0,0,0
ACC-1103,Renewed,Mid-Market,NA,False,True,False,,,red,unresolved_conflict,0.0,0.0,abstained,True,0,0,0,,0,0,0,0.0,True,True,False,224.8,0,0,0,0
ACC-1104,Expanded,Mid-Market,NA,True,False,False,Expanded,True,red,confidence_below_amber,0.554794,0.188698,fast,True,1,0,12,1.0,0,0,1,0.5,False,False,False,248.9,0,0,0,0
ACC-1105,Renewed,Enterprise,APAC,True,False,False,Renewed,True,amber,confidence_below_green,0.790726,0.917109,fast,True,1,0,12,1.0,0,0,1,0.6666666666666666,False,False,False,141.8,0,0,0,0
ACC-1107,Renewed,Enterprise,APAC,True,False,False,Renewed,True,red,confidence_below_amber,0.69,1.0,tree_of_thought,True,1,0,2,1.0,0,0,1,0.5,True,True,False,177.2,0,0,0,0
ACC-1108,Renewed,Enterprise,APAC,False,True,False,,,red,unresolved_conflict,0.0,0.0,abstained,True,0,0,0,,0,0,0,0.0,True,True,False,185.4,0,0,0,0
ACC-1109,Contracted,Mid-Market,NA,True,False,False,Contracted,True,red,confidence_below_amber,0.654725,0.331356,tree_of_thought,True,1,0,1,1.0,0,0,1,0.8333333333333334,True,True,False,159.4,0,0,0,0
ACC-1110,Churned,Enterprise,NA,False,True,False,,,red,unresolved_conflict,0.0,0.0,abstained,True,0,0,0,,0,0,0,0.0,True,True,False,152.3,0,0,0,0
ACC-1111,Renewed,Enterprise,EMEA,True,False,False,Renewed,True,red,confidence_below_amber,0.638924,0.45764,fast,True,1,0,11,1.0,0,0,1,0.6666666666666666,False,False,False,138.8,0,0,0,0
ACC-1112,Expanded,Strategic,NA,False,True,False,,,red,unresolved_conflict;high_value_account,0.0,0.0,abstained,True,0,0,0,,0,0,0,0.0,True,True,False,138.7,0,0,0,0
ACC-1113,Renewed,Mid-Market,NA,False,True,False,,,red,unresolved_conflict,0.0,0.0,abstained,True,0,0,0,,0,0,0,0.0,True,True,False,300.1,0,0,0,0
ACC-1116,Churned,Mid-Market,NA,True,False,False,Churned,True,amber,confidence_below_green,0.704025,0.369296,fast,True,1,0,13,1.0,0,0,0,0.3333333333333333,False,False,False,155.1,0,0,0,0
ACC-1117,Expanded,Enterprise,NA,True,False,False,Contracted,False,red,confidence_below_amber;outcomes_tied,0.45734,0.088123,tree_of_thought,True,1,0,2,1.0,0,0,2,0.5,True,True,False,163.6,0,0,0,0
ACC-1118,Renewed,Enterprise,NA,False,True,False,,,red,unresolved_conflict,0.0,0.0,abstained,True,0,0,0,,0,0,0,0.0,True,True,False,144.2,0,0,0,0
ACC-1119,Expanded,Strategic,LATAM,True,False,False,Expanded,True,red,confidence_below_amber,0.688939,0.143398,fast,True,1,0,13,1.0,0,0,0,0.3333333333333333,False,False,False,137.7,0,0,0,0
ACC-1120,Churned,Enterprise,NA,True,False,False,Churned,True,amber,confidence_below_green;stale_sources,0.84633,0.593086,fast,True,1,0,13,1.0,0,0,0,0.5,False,False,False,144.8,0,0,0,0
ACC-1122,Renewed,Enterprise,EMEA,False,True,False,,,red,unresolved_conflict,0.0,0.0,abstained,True,0,0,0,,0,0,0,0.0,True,True,False,153.1,0,0,0,0
ACC-1123,Contracted,Enterprise,EMEA,False,True,False,,,red,unresolved_conflict,0.0,0.0,abstained,True,0,0,0,,0,0,0,0.0,True,True,False,146.4,0,0,0,0
ACC-1124,Contracted,Enterprise,APAC,False,True,False,,,red,unresolved_conflict,0.0,0.0,abstained,True,0,0,0,,0,0,0,0.0,True,True,False,157.9,0,0,0,0
ACC-1126,Churned,Enterprise,EMEA,True,False,False,Churned,True,amber,confidence_below_green,0.762666,0.382616,fast,True,1,0,13,1.0,0,0,0,0.6666666666666666,False,False,False,215.0,0,0,0,0
ACC-1127,Expanded,Mid-Market,EMEA,False,True,False,,,red,unresolved_conflict,0.0,0.0,abstained,True,0,0,0,,0,0,0,0.0,True,True,False,211.4,0,0,0,0
ACC-1128,Renewed,Enterprise,NA,True,False,False,Renewed,True,amber,confidence_below_green;retrieval_gap,0.84,0.796868,fast,True,1,0,12,1.0,0,0,0,0.5,False,False,True,213.1,0,0,0,0
ACC-1129,Renewed,Enterprise,NA,True,False,False,Renewed,True,amber,confidence_below_green;stale_sources,0.800726,0.917109,fast,True,1,0,12,1.0,0,0,1,0.6666666666666666,False,False,False,137.3,0,0,0,0
ACC-1130,Renewed,Mid-Market,EMEA,False,True,False,,,red,unresolved_conflict,0.0,0.0,abstained,True,0,0,0,,0,0,0,0.0,True,True,False,137.4,0,0,0,0
ACC-1131,Renewed,Strategic,EMEA,True,False,False,Renewed,True,amber,confidence_below_green;stale_sources,0.803107,0.621234,fast,True,1,0,11,1.0,0,0,0,0.3333333333333333,False,False,False,116.6,0,0,0,0
ACC-1132,Expanded,Enterprise,EMEA,False,True,False,,,red,unresolved_conflict,0.0,0.0,abstained,True,0,0,0,,0,0,0,0.0,True,True,False,183.3,0,0,0,0
ACC-1133,Churned,Enterprise,NA,True,False,False,Churned,True,amber,confidence_below_green;stale_sources,0.83633,0.593086,fast,True,1,0,11,1.0,0,0,0,0.3333333333333333,False,False,False,142.6,0,0,0,0
ACC-1134,Renewed,Enterprise,EMEA,True,False,False,Renewed,True,red,confidence_below_amber,0.632756,0.440016,fast,True,1,0,13,1.0,0,0,1,0.5,False,False,False,153.0,0,0,0,0
ACC-1136,Churned,Mid-Market,LATAM,True,False,False,Churned,True,amber,confidence_below_green;stale_sources,0.709624,0.35964,fast,True,1,0,12,1.0,0,0,0,0.5,False,False,False,159.9,0,0,0,0
ACC-1138,Renewed,Mid-Market,EMEA,False,True,False,,,red,unresolved_conflict,0.0,0.0,abstained,True,0,0,0,,0,0,0,0.0,True,True,False,139.3,0,0,0,0
ACC-1140,Expanded,Enterprise,EMEA,True,False,False,Expanded,True,red,confidence_below_amber,0.638544,0.188698,fast,True,1,0,10,1.0,0,0,0,0.5,False,False,True,225.2,0,0,0,0
ACC-1141,Churned,Mid-Market,EMEA,True,False,False,Churned,True,amber,confidence_below_green;stale_sources,0.727984,0.478378,tree_of_thought,True,1,0,3,1.0,0,0,0,0.3333333333333333,True,True,False,149.6,0,0,0,0
ACC-1142,Expanded,Mid-Market,NA,True,False,False,Expanded,True,red,confidence_below_amber,0.554794,0.188698,fast,True,1,0,11,1.0,0,0,1,0.3333333333333333,False,False,False,178.4,0,0,0,0
ACC-1143,Renewed,Strategic,NA,True,False,False,Renewed,True,red,confidence_below_amber,0.69,0.66936,tree_of_thought,True,1,0,3,1.0,0,0,4,0.5,True,True,False,126.1,0,0,0,0
ACC-1145,Renewed,Mid-Market,EMEA,False,True,False,,,red,unresolved_conflict,0.0,0.0,abstained,True,0,0,0,,0,0,0,0.0,True,True,False,145.2,0,0,0,0
ACC-1147,Renewed,Strategic,APAC,False,True,False,,,red,unresolved_conflict;high_value_account,0.0,0.0,abstained,True,0,0,0,,0,0,0,0.0,True,True,False,147.0,0,0,0,0
ACC-1150,Renewed,Enterprise,NA,False,True,False,,,red,unresolved_conflict,0.0,0.0,abstained,True,0,0,0,,0,0,0,0.0,True,True,False,218.2,0,0,0,0
ACC-1151,Contracted,Mid-Market,NA,False,True,False,,,red,unresolved_conflict,0.0,0.0,abstained,True,0,0,0,,0,0,0,0.0,True,True,False,204.3,0,0,0,0
ACC-1152,Churned,Mid-Market,APAC,True,False,False,Churned,True,amber,confidence_below_green,0.754699,0.359854,fast,True,1,0,14,1.0,0,0,0,0.6666666666666666,False,False,False,143.9,0,0,0,0
ACC-1153,Renewed,Strategic,APAC,True,False,False,Renewed,True,green,,0.895726,0.917109,fast,True,1,0,12,1.0,0,0,0,0.5,False,False,False,142.8,0,0,0,0
ACC-1154,Renewed,Enterprise,NA,False,True,False,,,red,unresolved_conflict,0.0,0.0,abstained,True,0,0,0,,0,0,0,0.0,True,True,False,127.6,0,0,0,0
ACC-1155,Expanded,Mid-Market,LATAM,True,False,False,Expanded,True,red,confidence_below_amber,0.659794,0.188698,fast,True,1,0,12,1.0,0,0,0,0.16666666666666666,False,False,False,139.1,0,0,0,0
ACC-1156,Renewed,Enterprise,NA,True,False,False,Renewed,True,red,confidence_below_amber,0.69,0.917109,tree_of_thought,True,1,0,3,1.0,0,0,2,0.6666666666666666,True,True,False,137.8,0,0,0,0
ACC-1157,Renewed,Mid-Market,NA,True,False,False,Renewed,True,red,confidence_below_amber,0.69,0.598852,tree_of_thought,True,1,0,3,1.0,0,0,2,0.6666666666666666,True,True,False,160.5,0,0,0,0
ACC-1158,Expanded,Enterprise,NA,True,False,False,Expanded,True,red,confidence_below_amber,0.533544,0.188698,fast,True,1,0,10,1.0,0,0,1,0.5,False,False,True,218.9,0,0,0,0
ACC-1159,Expanded,Strategic,NA,False,True,False,,,red,unresolved_conflict;high_value_account,0.0,0.0,abstained,True,0,0,0,,0,0,0,0.0,True,True,False,165.4,0,0,0,0
ACC-1160,Expanded,Enterprise,NA,False,True,False,,,red,unresolved_conflict,0.0,0.0,abstained,True,0,0,0,,0,0,0,0.0,True,True,False,182.5,0,0,0,0
ACC-1161,Renewed,Mid-Market,NA,True,False,False,Renewed,True,amber,confidence_below_green;stale_sources,0.757521,0.767916,fast,True,1,0,13,1.0,0,0,1,0.3333333333333333,False,False,False,148.8,0,0,0,0
ACC-1162,Renewed,Mid-Market,EMEA,True,False,False,Renewed,True,amber,confidence_below_green;stale_sources,0.805219,0.655837,tree_of_thought,True,1,0,3,1.0,0,0,0,0.8333333333333334,True,True,False,136.5,0,0,0,0
ACC-1164,Renewed,Enterprise,EMEA,True,False,False,Renewed,True,amber,confidence_below_green;stale_sources,0.831828,0.680224,tree_of_thought,True,1,0,2,1.0,0,0,1,0.3333333333333333,True,True,False,145.4,0,0,0,0
ACC-1165,Renewed,Mid-Market,EMEA,True,False,False,Renewed,True,red,confidence_below_amber,0.69,0.917109,tree_of_thought,True,1,0,3,1.0,0,0,2,0.3333333333333333,True,True,False,190.2,0,0,0,0
ACC-1166,Renewed,Enterprise,EMEA,False,True,False,,,red,unresolved_conflict,0.0,0.0,abstained,True,0,0,0,,0,0,0,0.0,True,True,False,161.5,0,0,0,0
ACC-1167,Churned,Enterprise,NA,True,False,False,Churned,True,amber,confidence_below_green,0.728975,0.357716,fast,True,1,0,12,1.0,0,0,0,0.6666666666666666,False,False,False,140.0,0,0,0,0
ACC-1168,Renewed,Mid-Market,LATAM,True,False,False,Renewed,True,red,confidence_below_amber,0.594784,0.302954,fast,True,1,0,13,1.0,0,0,1,0.3333333333333333,False,False,False,157.8,0,0,0,0
ACC-1169,Churned,Mid-Market,APAC,True,False,False,Churned,True,amber,confidence_below_green;stale_sources,0.769227,0.439074,tree_of_thought,True,1,0,1,1.0,0,0,0,0.5,True,True,False,146.9,0,0,0,0
ACC-1171,Renewed,Strategic,NA,True,False,False,Renewed,True,amber,confidence_below_green,0.804743,0.602836,tree_of_thought,True,1,0,2,1.0,0,0,1,0.3333333333333333,True,True,False,158.2,0,0,0,0
ACC-1172,Contracted,Enterprise,APAC,True,False,False,Contracted,True,red,confidence_below_amber,0.695242,0.238746,fast,True,1,0,12,1.0,0,0,0,0.16666666666666666,False,False,False,144.8,0,0,0,0
ACC-1173,Renewed,Enterprise,NA,True,False,False,Contracted,False,red,confidence_below_amber,0.6308,0.295142,tree_of_thought,True,1,0,3,1.0,0,0,3,0.6666666666666666,True,True,True,226.8,0,0,0,0
ACC-1174,Contracted,Enterprise,EMEA,False,True,False,,,red,unresolved_conflict,0.0,0.0,abstained,True,0,0,0,,0,0,0,0.0,True,True,False,180.2,0,0,0,0
ACC-1175,Renewed,Strategic,APAC,False,True,False,,,red,unresolved_conflict;high_value_account,0.0,0.0,abstained,True,0,0,0,,0,0,0,0.0,True,True,False,146.6,0,0,0,0
